CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
423775,40,Male,8,30,1,10,Premium,Annual,817.74,17,0
423776,22,Male,6,16,1,20,Premium,Quarterly,605.36,13,0
423777,26,Male,12,18,0,8,Premium,Quarterly,600.62,29,0
423778,50,Male,11,26,2,20,Premium,Annual,925.77,18,0
423779,27,Male,39,6,2,6,Standard,Annual,642.28,5,0
423780,31,Male,49,26,1,2,Standard,Annual,689.02,7,0
423781,26,Female,10,5,2,8,Premium,Annual,915.99,12,0
423782,49,Male,29,26,1,15,Basic,Annual,715.44,25,0
423783,36,Male,51,26,3,8,Standard,Annual,625.45,30,0
423784,29,Male,11,11,0,18,Basic,Annual,992.34,27,0
423785,42,Male,6,11,3,12,Premium,Quarterly,840.94,19,0
423786,26,Male,57,2,2,19,Standard,Quarterly,976.76,4,0
423787,42,Male,51,24,2,13,Basic,Annual,562.98,5,0
423788,20,Female,42,9,0,6,Standard,Quarterly,559.67,3,0
423789,37,Male,10,18,1,20,Standard,Quarterly,836.02,6,0
423790,31,Male,21,22,1,17,Premium,Annual,873.17,17,0
423791,50,Male,23,26,1,15,Premium,Annual,646.12,17,0
423792,23,Male,35,25,0,13,Basic,Annual,807.98,9,0
423793,48,Male,10,24,3,11,Basic,Quarterly,757.86,29,0
423794,27,Female,29,3,1,17,Standard,Annual,877.13,15,0
423795,50,Male,49,22,3,8,Standard,Quarterly,926.6,3,0
423796,34,Female,15,30,1,11,Premium,Quarterly,980.98,15,0
423797,44,Female,57,24,4,13,Basic,Quarterly,858.43,11,0
423798,34,Male,56,1,0,14,Basic,Annual,947.46,21,0
423799,50,Female,47,15,1,15,Premium,Quarterly,616.7,10,0
423800,33,Male,7,15,0,4,Basic,Annual,972.88,10,0
423801,42,Male,31,18,4,5,Standard,Quarterly,791.21,21,0
423802,50,Male,56,6,1,7,Standard,Annual,516.41,19,0
423803,36,Female,19,10,3,14,Premium,Annual,827.66,13,0
423804,32,Female,26,19,2,8,Basic,Annual,574.78,8,0
423805,27,Female,9,17,2,8,Basic,Quarterly,525.76,4,0
423806,45,Male,58,18,2,10,Premium,Annual,648.53,29,0
423807,27,Male,58,14,2,10,Basic,Annual,761.56,4,0
423808,25,Male,49,5,2,9,Basic,Quarterly,602.2,22,0
423809,37,Male,5,27,1,1,Premium,Quarterly,863.66,1,0
423810,43,Male,25,14,1,11,Basic,Quarterly,888.58,30,0
423811,37,Male,33,1,0,11,Premium,Annual,569.12,19,0
423812,41,Male,36,15,4,11,Standard,Quarterly,841.97,18,0
423813,21,Male,46,2,2,6,Standard,Annual,677.08,29,0
423814,45,Male,52,12,1,17,Standard,Annual,805.91,9,0
423815,46,Male,45,14,3,16,Premium,Annual,802.87,27,0
423816,29,Male,48,3,1,10,Basic,Annual,665.97,29,0
423817,44,Male,52,18,1,15,Premium,Quarterly,787.08,9,0
423818,41,Male,12,19,1,13,Premium,Quarterly,782.83,11,0
423819,39,Male,41,3,2,11,Standard,Annual,875.01,6,0
423820,39,Male,38,23,1,12,Basic,Quarterly,774.46,23,0
423821,27,Male,47,20,2,18,Premium,Annual,562.7,18,0
423822,44,Male,11,21,2,15,Standard,Quarterly,947.15,11,0
423823,21,Female,53,9,2,5,Basic,Annual,936.76,2,0
423824,40,Male,57,5,2,18,Standard,Annual,592.24,11,0
423825,49,Male,44,25,3,15,Standard,Quarterly,748.07,25,0
423826,39,Female,41,20,3,11,Standard,Quarterly,925.36,12,0
423827,45,Male,33,1,0,20,Basic,Annual,789.83,10,0
423828,47,Male,28,1,2,0,Premium,Annual,533.38,13,0
423829,37,Female,23,18,2,4,Basic,Quarterly,798.14,10,0
423830,24,Male,3,28,0,7,Premium,Quarterly,843.16,12,0
423831,37,Male,58,17,2,19,Premium,Quarterly,994.12,11,0
423832,20,Male,24,30,1,4,Premium,Annual,798.09,23,0
423833,42,Female,59,10,2,8,Standard,Annual,517.94,3,0
423834,42,Male,37,12,3,20,Premium,Quarterly,610.04,24,0
423835,47,Female,28,30,3,13,Premium,Quarterly,622.73,7,0
423836,26,Male,22,13,0,6,Standard,Quarterly,802.37,4,0
423837,30,Female,11,9,3,15,Premium,Quarterly,750.09,8,0
423838,30,Male,41,19,1,19,Basic,Quarterly,657.71,26,0
423839,25,Male,22,14,1,12,Basic,Annual,928.36,3,0
423840,45,Male,46,12,1,17,Premium,Quarterly,895.75,21,0
423841,35,Female,31,6,1,0,Premium,Annual,797.22,9,0
423842,46,Male,4,9,0,1,Premium,Annual,697.58,3,0
423843,28,Male,37,27,0,9,Premium,Annual,890.6,28,0
423844,33,Female,18,20,2,7,Premium,Quarterly,506.92,14,0
423845,22,Male,31,24,0,8,Premium,Quarterly,775.52,7,0
423846,31,Female,19,11,1,13,Standard,Quarterly,582.55,8,0
423847,49,Male,2,22,3,3,Premium,Quarterly,893.35,5,0
423848,36,Male,41,7,1,20,Premium,Annual,915.72,2,0
423849,37,Male,36,1,0,19,Basic,Quarterly,934.19,4,0
423850,50,Male,39,17,1,12,Premium,Annual,710.59,3,0
423851,27,Male,7,16,0,1,Basic,Quarterly,934.29,29,0
423852,25,Male,53,9,0,7,Premium,Quarterly,663.05,21,0
423853,24,Male,3,30,1,12,Premium,Quarterly,590.71,3,0
423854,18,Female,6,11,0,14,Basic,Quarterly,612.11,14,0
423855,23,Female,55,7,0,16,Premium,Quarterly,870.84,3,0
423856,35,Female,40,24,0,19,Standard,Annual,600.53,6,0
423857,45,Male,40,18,0,13,Basic,Quarterly,508.4,11,0
423858,36,Female,54,30,1,3,Basic,Quarterly,794.37,11,0
423859,20,Male,9,2,0,16,Standard,Annual,897.24,12,0
423860,33,Male,19,28,0,13,Standard,Annual,876.76,17,0
423861,41,Male,4,11,4,14,Premium,Quarterly,539.07,18,0
423862,44,Male,11,13,0,17,Premium,Quarterly,720.93,26,0
423863,42,Female,39,18,2,17,Basic,Annual,818.27,7,0
423864,48,Male,41,27,3,3,Basic,Quarterly,969.56,4,0
423865,46,Male,3,13,2,1,Premium,Quarterly,987.25,7,0
423866,36,Male,27,2,2,15,Standard,Annual,604.77,16,0
423867,35,Female,2,10,2,15,Premium,Quarterly,962.49,7,0
423868,26,Male,27,29,1,7,Premium,Quarterly,874.26,10,0
423869,37,Female,56,20,3,10,Basic,Quarterly,511.29,6,0
423870,25,Male,37,15,0,4,Standard,Annual,978.92,3,0
423871,48,Female,25,12,4,13,Basic,Quarterly,726.9,5,0
423872,21,Female,21,28,2,16,Basic,Quarterly,563.68,6,0
423873,37,Male,7,25,2,13,Premium,Annual,793.64,21,0
423874,37,Female,41,28,1,20,Premium,Annual,802.28,9,0
423875,36,Male,11,11,1,11,Basic,Annual,750,2,0
423876,43,Female,4,24,3,20,Standard,Quarterly,828.53,12,0
423877,33,Male,31,7,0,0,Premium,Quarterly,988.28,15,0
423878,39,Male,12,15,3,18,Basic,Quarterly,817.07,24,0
423879,47,Male,44,25,4,8,Standard,Quarterly,730.54,12,0
423880,49,Male,22,27,4,17,Standard,Annual,512.25,18,0
423881,35,Female,44,23,3,18,Basic,Annual,948.37,12,0
423882,29,Male,19,30,1,10,Basic,Annual,811.19,16,0
423883,40,Male,35,10,0,1,Basic,Annual,836.35,23,0
423884,48,Male,12,26,0,16,Standard,Annual,690.41,9,0
423885,46,Male,44,4,1,10,Standard,Quarterly,703,2,0
423886,48,Male,6,7,2,4,Standard,Annual,760.02,16,0
423887,31,Male,57,29,2,1,Standard,Quarterly,641.48,11,0
423888,45,Male,31,27,3,7,Standard,Quarterly,572.42,4,0
423889,37,Male,4,24,1,14,Standard,Quarterly,581.21,12,0
423890,20,Male,47,2,1,19,Basic,Annual,554.78,28,0
423891,24,Male,51,3,2,4,Basic,Annual,754.32,1,0
423892,46,Male,3,22,0,3,Standard,Quarterly,516.82,29,0
423893,47,Female,26,25,3,7,Standard,Annual,853.74,3,0
423894,35,Male,47,3,0,5,Standard,Quarterly,655.96,12,0
423895,47,Male,23,16,4,12,Standard,Annual,831.34,9,0
423896,43,Male,18,29,1,9,Premium,Quarterly,703.86,5,0
423897,44,Male,39,15,3,20,Standard,Annual,791.41,12,0
423898,18,Male,52,6,1,16,Basic,Quarterly,882.86,20,0
423899,39,Female,59,15,0,17,Premium,Annual,813.6,7,0
423900,45,Male,57,30,2,16,Standard,Quarterly,566.44,8,0
423901,29,Male,25,2,1,19,Standard,Annual,929.61,28,0
423902,45,Male,14,15,0,8,Standard,Quarterly,519.76,30,0
423903,41,Female,8,5,3,7,Standard,Annual,640.68,7,0
423904,34,Male,28,8,0,2,Standard,Quarterly,590.91,26,0
423905,44,Male,18,11,1,4,Basic,Quarterly,533.8,20,0
423906,23,Female,49,7,1,16,Premium,Quarterly,870.6,1,0
423907,49,Female,19,19,2,2,Premium,Quarterly,575.86,7,0
423908,31,Male,27,8,3,8,Premium,Annual,579.26,12,0
423909,25,Male,48,24,0,10,Standard,Annual,928.87,17,0
423910,19,Female,43,3,1,6,Standard,Annual,857.84,2,0
423911,46,Female,16,11,2,9,Standard,Annual,666.14,12,0
423912,50,Male,25,27,3,9,Premium,Quarterly,953.11,7,0
423913,50,Female,39,24,3,10,Premium,Annual,586.96,10,0
423914,32,Male,21,21,0,4,Standard,Annual,711.74,16,0
423915,38,Male,25,29,0,11,Basic,Annual,586.24,16,0
423916,40,Male,35,21,2,19,Standard,Quarterly,884.23,19,0
423917,39,Male,47,14,0,20,Basic,Annual,676.9,12,0
423918,22,Male,11,6,2,7,Basic,Annual,736.62,10,0
423919,18,Male,59,18,1,12,Premium,Annual,892.75,7,0
423920,35,Male,27,21,1,15,Standard,Annual,966.45,6,0
423921,40,Male,33,30,3,18,Standard,Annual,698.76,17,0
423922,42,Male,37,29,2,4,Premium,Annual,561.51,19,0
423923,44,Female,44,26,0,3,Standard,Annual,932.39,15,0
423924,45,Male,9,29,1,9,Standard,Quarterly,764.93,8,0
423925,25,Female,34,2,1,1,Basic,Quarterly,559.03,15,0
423926,28,Male,22,21,0,8,Premium,Quarterly,806.3,17,0
423927,36,Male,34,22,3,17,Premium,Annual,833.2,13,0
423928,50,Male,45,27,4,19,Premium,Annual,622.51,7,0
423929,46,Male,2,29,3,17,Premium,Quarterly,648.99,25,0
423930,50,Male,42,10,2,7,Premium,Quarterly,635.87,11,0
423931,32,Male,45,8,1,5,Basic,Quarterly,860.41,30,0
423932,27,Male,20,12,2,6,Basic,Quarterly,513.85,30,0
423933,48,Female,55,17,0,8,Premium,Annual,906.69,2,0
423934,24,Male,20,12,2,0,Standard,Quarterly,921.64,10,0
423935,34,Male,33,30,1,3,Basic,Annual,953.23,1,0
423936,37,Male,6,22,3,17,Standard,Quarterly,875.63,10,0
423937,40,Female,37,15,1,6,Basic,Annual,807.23,4,0
423938,23,Male,12,25,0,13,Premium,Quarterly,708.54,5,0
423939,45,Female,52,20,0,1,Basic,Quarterly,691.68,15,0
423940,44,Female,8,7,2,4,Premium,Quarterly,918.6,4,0
423941,49,Male,56,10,4,2,Premium,Annual,837.72,17,0
423942,37,Male,56,20,1,5,Basic,Quarterly,721.38,16,0
423943,19,Female,38,10,1,7,Premium,Quarterly,737.38,9,0
423944,36,Female,24,12,2,17,Basic,Quarterly,733.47,8,0
423945,32,Male,7,19,3,18,Premium,Annual,942.79,16,0
423946,36,Male,53,15,1,18,Basic,Quarterly,687.13,21,0
423947,47,Male,21,17,1,4,Basic,Annual,696.23,9,0
423948,23,Male,39,28,2,4,Standard,Quarterly,533.98,30,0
423949,24,Male,21,29,1,16,Standard,Annual,930.3,9,0
423950,20,Male,54,7,0,14,Standard,Quarterly,925.21,5,0
423951,44,Male,21,24,2,17,Premium,Annual,560.96,13,0
423952,43,Male,54,7,3,9,Premium,Annual,877.92,27,0
423953,24,Female,47,1,0,5,Standard,Quarterly,935.67,15,0
423954,33,Female,48,20,1,11,Premium,Annual,812.85,1,0
423955,49,Female,45,9,4,11,Premium,Quarterly,966.77,10,0
423956,27,Female,25,12,1,11,Standard,Annual,826.26,8,0
423957,37,Male,9,7,0,14,Standard,Quarterly,649.51,1,0
423958,48,Male,11,20,0,20,Premium,Quarterly,996.91,27,0
423959,42,Male,43,24,2,13,Basic,Annual,746.53,12,0
423960,35,Male,16,17,0,14,Standard,Quarterly,820.96,2,0
423961,39,Female,52,21,0,18,Standard,Annual,970.37,15,0
423962,41,Male,43,27,2,16,Basic,Quarterly,717.93,21,0
423963,21,Female,54,26,0,4,Standard,Quarterly,913.11,3,0
423964,41,Male,37,19,4,4,Standard,Quarterly,744.68,1,0
423965,21,Male,5,28,2,3,Premium,Annual,996.59,17,0
423966,47,Female,32,12,2,19,Premium,Annual,543.97,15,0
423967,45,Male,6,26,4,6,Standard,Quarterly,525.21,10,0
423968,38,Male,47,30,0,4,Standard,Annual,673.6,29,0
423969,50,Female,59,21,2,19,Premium,Annual,802.54,1,0
423970,46,Female,24,11,0,6,Premium,Annual,708.01,2,0
423971,18,Male,37,29,1,6,Premium,Quarterly,527.93,25,0
423972,32,Male,17,18,2,5,Premium,Quarterly,591.21,30,0
423973,38,Male,3,6,0,13,Premium,Annual,850.81,6,0
423974,28,Female,58,8,1,9,Premium,Annual,702.53,7,0
423975,43,Male,50,8,2,18,Premium,Quarterly,992.23,8,0
423976,45,Male,15,27,1,8,Basic,Quarterly,896.63,23,0
423977,19,Female,51,4,1,13,Standard,Annual,797.08,6,0
423978,45,Male,11,30,2,11,Standard,Annual,710.6,22,0
423979,34,Female,59,28,1,18,Basic,Annual,796.89,1,0
423980,28,Male,12,24,0,20,Standard,Quarterly,764.61,18,0
423981,44,Male,47,2,1,18,Basic,Quarterly,900.46,18,0
423982,30,Male,10,4,1,17,Standard,Quarterly,923.63,2,0
423983,50,Female,41,19,3,2,Basic,Quarterly,729.33,8,0
423984,40,Male,55,27,3,12,Standard,Quarterly,514.51,24,0
423985,23,Male,44,2,2,18,Standard,Quarterly,609.47,29,0
423986,36,Male,60,26,1,19,Basic,Annual,861.48,22,0
423987,34,Male,51,10,3,20,Standard,Annual,538.11,26,0
423988,21,Female,44,8,1,10,Premium,Quarterly,586.23,11,0
423989,27,Female,39,9,1,7,Premium,Quarterly,920.55,4,0
423990,42,Male,40,1,2,14,Basic,Quarterly,500.72,28,0
423991,41,Male,48,12,4,11,Basic,Annual,550.91,28,0
423992,30,Male,33,12,3,7,Standard,Quarterly,641.78,7,0
423993,49,Male,27,18,1,1,Standard,Quarterly,963.53,30,0
423994,32,Female,49,2,1,0,Basic,Quarterly,885.18,14,0
423995,35,Female,3,19,1,1,Standard,Quarterly,989.42,12,0
423996,50,Male,55,29,1,16,Basic,Quarterly,690.57,22,0
423997,42,Male,12,23,4,19,Basic,Quarterly,977.04,24,0
423998,18,Male,8,6,1,20,Premium,Quarterly,772.64,24,0
423999,50,Male,29,10,0,18,Premium,Quarterly,513.29,19,0
424000,36,Female,14,14,0,19,Basic,Annual,838.87,3,0
424001,35,Male,10,7,1,10,Premium,Annual,578.37,1,0
424002,43,Female,57,3,3,8,Basic,Annual,595.89,11,0
424003,24,Male,57,4,1,10,Standard,Quarterly,523.02,23,0
424004,49,Female,25,2,2,10,Basic,Quarterly,734.78,1,0
424005,43,Male,56,21,1,9,Premium,Annual,794.27,20,0
424006,24,Male,46,11,0,9,Premium,Quarterly,731.03,8,0
424007,48,Male,37,15,2,8,Premium,Quarterly,711.93,23,0
424008,21,Male,2,27,2,2,Premium,Annual,916.89,18,0
424009,47,Female,40,26,1,14,Premium,Annual,609.55,4,0
424010,34,Male,26,28,2,18,Basic,Annual,615.77,6,0
424011,44,Male,10,1,1,1,Standard,Quarterly,612.96,13,0
424012,42,Male,2,27,0,11,Standard,Annual,624.43,14,0
424013,43,Female,12,11,1,18,Premium,Annual,588.56,9,0
424014,23,Male,20,11,1,18,Premium,Quarterly,834,6,0
424015,25,Female,60,23,1,6,Premium,Quarterly,611.14,2,0
424016,50,Male,27,7,1,16,Standard,Annual,991.69,5,0
424017,41,Male,7,8,3,14,Standard,Annual,567.35,1,0
424018,24,Male,58,29,0,9,Basic,Annual,875.2,21,0
424019,40,Female,1,12,3,2,Standard,Quarterly,726.79,6,0
424020,39,Male,30,27,1,3,Standard,Quarterly,869.11,8,0
424021,27,Male,21,25,2,7,Premium,Quarterly,821.9,14,0
424022,32,Male,60,3,1,7,Standard,Annual,578.72,21,0
424023,32,Male,5,17,3,17,Premium,Annual,951.42,25,0
424024,47,Male,39,1,1,10,Premium,Annual,740.86,20,0
424025,22,Female,39,5,2,20,Premium,Quarterly,673.7,14,0
424026,21,Male,46,12,1,19,Premium,Quarterly,703.18,16,0
424027,23,Male,46,16,0,1,Standard,Quarterly,565.53,25,0
424028,37,Male,42,17,3,9,Basic,Annual,833.51,11,0
424029,47,Male,57,2,0,18,Premium,Annual,780.48,22,0
424030,19,Male,28,10,0,18,Standard,Quarterly,580.7,27,0
424031,32,Male,11,26,2,17,Basic,Annual,602.36,10,0
424032,42,Female,3,7,3,6,Premium,Quarterly,594.26,6,0
424033,28,Female,44,22,1,16,Premium,Quarterly,587.34,14,0
424034,40,Male,55,7,2,2,Basic,Quarterly,729.21,3,0
424035,39,Male,15,30,0,14,Basic,Annual,573.95,29,0
424036,31,Female,47,23,0,18,Basic,Annual,610.15,7,0
424037,19,Male,12,30,0,8,Basic,Quarterly,620.61,19,0
424038,47,Male,55,4,0,19,Premium,Quarterly,558.56,9,0
424039,20,Male,3,29,2,6,Standard,Annual,623.16,19,0
424040,40,Male,52,30,3,16,Premium,Annual,851.97,1,0
424041,36,Male,38,24,3,0,Premium,Quarterly,515.3,1,0
424042,26,Female,31,2,0,2,Premium,Quarterly,572.94,1,0
424043,43,Male,24,11,2,9,Standard,Annual,806.18,21,0
424044,32,Female,6,1,3,0,Basic,Annual,526.74,10,0
424045,49,Male,48,21,0,1,Standard,Annual,889.71,13,0
424046,44,Female,6,10,2,11,Standard,Annual,811.86,12,0
424047,45,Female,60,6,3,14,Standard,Quarterly,819.98,14,0
424048,50,Male,52,25,2,4,Standard,Annual,593.54,10,0
424049,43,Male,50,30,0,16,Standard,Quarterly,680.41,21,0
424050,41,Female,51,6,4,10,Standard,Annual,826.95,8,0
424051,43,Female,26,26,1,9,Standard,Annual,966.43,13,0
424052,35,Male,18,23,3,14,Standard,Quarterly,839.97,17,0
424053,36,Male,16,24,2,13,Premium,Quarterly,915.28,11,0
424054,25,Male,48,12,1,19,Premium,Quarterly,778.22,15,0
424055,49,Male,16,21,4,4,Premium,Annual,772.32,5,0
424056,40,Female,46,8,2,11,Basic,Annual,670.67,4,0
424057,44,Male,42,12,0,5,Basic,Quarterly,604.49,29,0
424058,47,Female,12,13,1,4,Standard,Quarterly,711.91,5,0
424059,21,Male,30,30,1,3,Premium,Annual,654.59,19,0
424060,27,Male,55,14,2,12,Premium,Quarterly,662.99,15,0
424061,44,Male,38,19,4,3,Standard,Quarterly,537.68,1,0
424062,21,Male,48,9,0,3,Standard,Quarterly,783.55,5,0
424063,41,Male,16,29,2,14,Basic,Annual,675.39,30,0
424064,40,Male,56,15,1,0,Standard,Quarterly,524.55,16,0
424065,36,Female,17,28,0,9,Standard,Quarterly,551.95,10,0
424066,48,Male,47,13,4,18,Basic,Quarterly,763.67,15,0
424067,40,Male,35,15,3,1,Standard,Annual,662.82,9,0
424068,35,Male,33,16,1,12,Basic,Annual,552.19,15,0
424069,37,Female,56,11,1,19,Basic,Quarterly,748.5,4,0
424070,32,Male,8,26,3,0,Premium,Quarterly,506.72,19,0
424071,36,Female,4,9,1,5,Standard,Annual,808.53,4,0
424072,22,Male,59,29,2,10,Basic,Quarterly,756.15,21,0
424073,38,Male,53,19,3,10,Basic,Quarterly,793.71,8,0
424074,22,Female,45,6,0,6,Premium,Annual,705.41,3,0
424075,32,Male,8,26,0,14,Standard,Quarterly,536.83,22,0
424076,28,Female,58,9,1,3,Premium,Annual,682.71,15,0
424077,49,Female,53,7,3,12,Premium,Annual,567.55,2,0
424078,45,Male,48,17,3,19,Standard,Annual,531.37,29,0
424079,24,Male,9,29,2,9,Basic,Quarterly,539.63,1,0
424080,26,Male,21,29,0,18,Standard,Quarterly,533.22,21,0
424081,21,Female,52,13,2,18,Standard,Annual,935.83,5,0
424082,48,Female,14,12,1,6,Standard,Annual,940.01,13,0
424083,25,Male,50,23,2,9,Premium,Quarterly,989.63,6,0
424084,34,Female,46,2,3,16,Basic,Annual,936.97,5,0
424085,42,Female,32,3,0,5,Premium,Annual,759.59,1,0
424086,35,Male,10,2,1,14,Premium,Quarterly,878.25,29,0
424087,31,Female,14,14,3,5,Basic,Annual,652.57,7,0
424088,46,Male,34,1,1,16,Basic,Annual,795.89,26,0
424089,46,Male,30,24,2,16,Basic,Quarterly,565.47,20,0
424090,36,Male,57,7,3,13,Basic,Annual,850.68,3,0
424091,43,Female,36,6,0,20,Premium,Quarterly,682.21,9,0
424092,30,Male,4,13,2,20,Standard,Annual,703.87,23,0
424093,19,Female,31,27,1,11,Standard,Annual,883.82,3,0
424094,31,Male,7,16,0,6,Premium,Annual,943.29,11,0
424095,19,Male,46,14,0,4,Premium,Annual,561.81,17,0
424096,35,Male,19,30,0,11,Standard,Quarterly,911.68,5,0
424097,45,Female,5,27,1,12,Standard,Annual,748.33,1,0
424098,37,Male,26,14,2,16,Standard,Quarterly,749.07,25,0
424099,34,Male,44,13,1,10,Premium,Quarterly,978.46,10,0
424100,26,Male,46,17,2,1,Standard,Annual,740.99,7,0
424101,33,Female,29,12,0,9,Standard,Annual,918.53,12,0
424102,31,Male,23,30,0,15,Premium,Annual,815.81,14,0
424103,41,Male,21,13,1,8,Basic,Annual,739.05,22,0
424104,46,Male,40,2,2,6,Premium,Annual,909.96,23,0
424105,44,Male,49,21,0,19,Basic,Annual,856.36,4,0
424106,26,Male,46,7,0,4,Premium,Annual,682.56,30,0
424107,35,Male,12,28,3,5,Premium,Annual,851.88,8,0
424108,38,Female,17,13,3,4,Basic,Quarterly,879.06,14,0
424109,50,Male,49,1,3,10,Standard,Annual,676.68,10,0
424110,37,Female,6,18,3,5,Standard,Annual,809.62,2,0
424111,22,Male,4,3,1,14,Premium,Quarterly,914.34,1,0
424112,41,Male,10,27,4,14,Standard,Quarterly,855.86,30,0
424113,38,Male,25,24,1,5,Premium,Quarterly,976.59,24,0
424114,48,Female,43,3,1,4,Basic,Annual,703.31,5,0
424115,30,Male,11,7,2,6,Standard,Annual,849.23,27,0
424116,34,Male,53,28,2,0,Basic,Annual,848.12,26,0
424117,34,Male,4,4,1,3,Standard,Quarterly,817.61,20,0
424118,37,Male,23,26,1,6,Standard,Annual,967.48,23,0
424119,50,Male,6,27,0,14,Standard,Annual,926.08,11,0
424120,30,Female,24,12,1,20,Basic,Quarterly,992.01,9,0
424121,25,Male,58,18,0,9,Standard,Annual,610.2,27,0
424122,49,Female,26,25,4,9,Basic,Quarterly,709.19,8,0
424123,25,Female,31,12,1,7,Premium,Annual,690.93,8,0
424124,35,Female,21,15,2,12,Premium,Annual,873.07,7,0
424125,24,Male,6,17,0,12,Standard,Annual,804.54,17,0
424126,44,Male,17,11,1,18,Premium,Quarterly,945.43,24,0
424127,25,Male,15,17,1,5,Basic,Annual,512.91,11,0
424128,48,Female,21,15,2,14,Standard,Annual,858.61,14,0
424129,43,Female,15,20,0,8,Standard,Annual,698.35,7,0
424130,35,Male,10,9,0,10,Premium,Quarterly,951.2,25,0
424131,18,Male,43,18,1,15,Standard,Quarterly,719.78,17,0
424132,37,Male,26,6,0,5,Standard,Annual,733.86,23,0
424133,26,Male,48,12,1,18,Basic,Quarterly,660.41,11,0
424134,48,Female,9,2,0,6,Basic,Annual,743.8,8,0
424135,21,Male,28,23,0,1,Standard,Quarterly,891.08,6,0
424136,32,Male,9,23,2,7,Premium,Annual,921.49,8,0
424137,34,Female,32,3,2,18,Standard,Annual,657.78,6,0
424138,42,Male,48,13,0,10,Basic,Quarterly,672.35,17,0
424139,47,Male,12,22,0,8,Standard,Quarterly,929.72,15,0
424140,29,Male,37,12,2,18,Standard,Annual,590.4,4,0
424141,27,Male,58,18,2,7,Basic,Annual,580.55,29,0
424142,34,Male,46,13,3,18,Premium,Annual,602.22,16,0
424143,37,Male,15,24,1,10,Standard,Annual,532.64,11,0
424144,22,Male,34,14,2,8,Premium,Annual,594.17,12,0
424145,33,Male,36,19,2,5,Standard,Annual,624.82,30,0
424146,22,Male,48,17,1,19,Basic,Annual,665.37,17,0
424147,24,Male,49,17,2,6,Premium,Quarterly,956.8,3,0
424148,35,Male,30,7,0,10,Premium,Quarterly,939.01,28,0
424149,45,Female,46,27,3,0,Standard,Annual,757.95,9,0
424150,27,Male,41,26,2,15,Premium,Annual,788.99,7,0
424151,21,Male,53,21,2,0,Basic,Annual,949.59,10,0
424152,40,Male,28,20,2,17,Premium,Annual,717.6,19,0
424153,40,Male,7,13,4,7,Standard,Annual,968.88,27,0
424154,25,Male,30,29,1,6,Premium,Annual,713.22,29,0
424155,46,Female,28,12,1,19,Standard,Quarterly,959.24,12,0
424156,49,Male,57,24,1,8,Basic,Quarterly,852.95,10,0
424157,43,Female,45,14,0,0,Basic,Quarterly,999.67,9,0
424158,22,Male,51,22,2,5,Standard,Annual,561.04,11,0
424159,23,Male,44,16,0,8,Standard,Quarterly,580.83,26,0
424160,40,Male,51,17,0,12,Standard,Quarterly,643.28,2,0
424161,39,Male,23,26,3,5,Premium,Quarterly,784.87,19,0
424162,50,Female,39,17,4,6,Standard,Quarterly,570.72,12,0
424163,38,Female,34,14,1,0,Premium,Quarterly,533.23,8,0
424164,42,Female,39,21,4,17,Standard,Quarterly,617.61,10,0
424165,45,Male,60,19,2,2,Standard,Annual,519.46,11,0
424166,50,Female,47,21,0,3,Standard,Quarterly,622.86,8,0
424167,36,Male,28,18,0,14,Premium,Quarterly,717.06,3,0
424168,43,Female,2,9,4,9,Premium,Annual,751.76,9,0
424169,43,Female,29,3,4,16,Standard,Quarterly,851.47,2,0
424170,30,Female,23,10,2,13,Basic,Annual,902.63,3,0
424171,32,Male,7,29,2,3,Standard,Quarterly,704.31,17,0
424172,39,Male,49,21,0,8,Standard,Annual,859.73,9,0
424173,22,Male,47,25,0,12,Premium,Quarterly,741.93,1,0
424174,41,Female,53,22,0,16,Basic,Annual,793.39,11,0
424175,50,Male,25,8,0,16,Basic,Quarterly,782.64,12,0
424176,44,Female,25,30,0,6,Standard,Annual,782.66,5,0
424177,42,Male,60,3,1,0,Basic,Quarterly,704.75,22,0
424178,37,Male,59,2,3,16,Basic,Annual,732.52,4,0
424179,48,Male,4,29,1,8,Premium,Annual,889.99,13,0
424180,44,Male,55,2,1,13,Premium,Quarterly,734.31,4,0
424181,33,Male,51,27,2,15,Standard,Annual,893.67,16,0
424182,47,Female,51,11,2,15,Basic,Quarterly,516.63,7,0
424183,27,Male,43,15,2,12,Standard,Quarterly,984.02,28,0
424184,43,Male,21,18,4,17,Premium,Annual,706.23,17,0
424185,40,Male,40,23,1,19,Premium,Quarterly,875.85,2,0
424186,29,Male,24,25,2,14,Standard,Annual,896.99,14,0
424187,37,Male,28,30,2,17,Premium,Annual,504.26,30,0
424188,44,Female,59,27,0,8,Basic,Quarterly,977.29,6,0
424189,18,Male,24,29,1,7,Premium,Annual,538.31,18,0
424190,49,Male,33,27,2,11,Basic,Quarterly,770.17,14,0
424191,50,Male,27,11,0,3,Premium,Annual,743.03,13,0
424192,33,Female,45,5,1,8,Basic,Quarterly,715.33,7,0
424193,39,Male,4,22,1,17,Premium,Quarterly,639.6,16,0
424194,22,Male,20,15,1,2,Standard,Annual,586,8,0
424195,48,Male,26,11,0,0,Basic,Quarterly,957.07,6,0
424196,48,Female,56,21,3,8,Basic,Annual,518.64,12,0
